"Instrument","StandStroom","Periode","waarde"
"Totaal spaargeld ","Waarvan - Ingelegd spaargeld ","2014-12",17535
"Totaal spaargeld ","Waarvan - Ingelegd spaargeld ","2015-01",17638
"Totaal spaargeld ","Waarvan - Ingelegd spaargeld ","2015-02",12776
"Totaal spaargeld ","Waarvan - Ingelegd spaargeld ","2015-03",22286
"Totaal spaargeld ","Waarvan - Ingelegd spaargeld ","2015-04",12791
"Totaal spaargeld ","Waarvan - Ingelegd spaargeld ","2015-05",14976
"Totaal spaargeld ","Waarvan - Ingelegd spaargeld ","2015-06",21016
"Totaal spaargeld ","Waarvan - Ingelegd spaargeld ","2015-07",12388
"Totaal spaargeld ","Waarvan - Ingelegd spaargeld ","2015-08",11042
"Totaal spaargeld ","Waarvan - Ingelegd spaargeld ","2015-09",19348
"Totaal spaargeld ","Waarvan - Ingelegd spaargeld ","2015-10",11158
"Totaal spaargeld ","Waarvan - Ingelegd spaargeld ","2015-11",11355
"Totaal spaargeld ","Waarvan - Ingelegd spaargeld ","2015-12",20842
"Totaal spaargeld ","Waarvan - Ingelegd spaargeld ","2016-01",16923
"Totaal spaargeld ","Waarvan - Ingelegd spaargeld ","2016-02",12266
"Totaal spaargeld ","Waarvan - Ingelegd spaargeld ","2016-03",18885
"Totaal spaargeld ","Waarvan - Ingelegd spaargeld ","2016-04",12212
"Totaal spaargeld ","Waarvan - Ingelegd spaargeld ","2016-05",15466
"Totaal spaargeld ","Waarvan - Ingelegd spaargeld ","2016-06",19603
"Totaal spaargeld ","Waarvan - Ingelegd spaargeld ","2016-07",11834
"Totaal spaargeld ","Waarvan - Ingelegd spaargeld ","2016-08",10968
"Totaal spaargeld ","Waarvan - Ingelegd spaargeld ","2016-09",15905
"Totaal spaargeld ","Waarvan - Ingelegd spaargeld ","2016-10",12254
"Totaal spaargeld ","Waarvan - Ingelegd spaargeld ","2016-11",12576
"Totaal spaargeld ","Waarvan - Ingelegd spaargeld ","2016-12",22814
"Totaal spaargeld ","Waarvan - Ingelegd spaargeld ","2017-01",17999
"Totaal spaargeld ","Waarvan - Ingelegd spaargeld ","2017-02",12986
"Totaal spaargeld ","Waarvan - Ingelegd spaargeld ","2017-03",19064
"Totaal spaargeld ","Waarvan - Ingelegd spaargeld ","2017-04",12432
"Totaal spaargeld ","Waarvan - Ingelegd spaargeld ","2017-05",16668
"Totaal spaargeld ","Waarvan - Ingelegd spaargeld ","2017-06",18945
"Totaal spaargeld ","Waarvan - Ingelegd spaargeld ","2017-07",12380
"Totaal spaargeld ","Waarvan - Ingelegd spaargeld ","2017-08",11543
"Totaal spaargeld ","Waarvan - Ingelegd spaargeld ","2017-09",15457
"Totaal spaargeld ","Waarvan - Ingelegd spaargeld ","2017-10",13535
"Totaal spaargeld ","Waarvan - Ingelegd spaargeld ","2017-11",13008
"Totaal spaargeld ","Waarvan - Ingelegd spaargeld ","2017-12",29547
"Totaal spaargeld ","Waarvan - Ingelegd spaargeld ","2018-01",17122
"Totaal spaargeld ","Waarvan - Ingelegd spaargeld ","2018-02",11846
"Totaal spaargeld ","Waarvan - Ingelegd spaargeld ","2018-03",19235
"Totaal spaargeld ","Waarvan - Ingelegd spaargeld ","2018-04",13546
"Totaal spaargeld ","Waarvan - Ingelegd spaargeld ","2018-05",17708
"Totaal spaargeld ","Waarvan - Ingelegd spaargeld ","2018-06",20338
"Totaal spaargeld ","Waarvan - Ingelegd spaargeld ","2018-07",13771
"Totaal spaargeld ","Waarvan - Ingelegd spaargeld ","2018-08",12180
"Totaal spaargeld ","Waarvan - Ingelegd spaargeld ","2018-09",16336
"Totaal spaargeld ","Waarvan - Ingelegd spaargeld ","2018-10",14285
"Totaal spaargeld ","Waarvan - Ingelegd spaargeld ","2018-11",18958
"Totaal spaargeld ","Waarvan - Ingelegd spaargeld ","2018-12",28027
"Totaal spaargeld ","Waarvan - Ingelegd spaargeld ","2019-01",18331
"Totaal spaargeld ","Waarvan - Ingelegd spaargeld ","2019-02",15167
"Totaal spaargeld ","Waarvan - Ingelegd spaargeld ","2019-03",20651
"Totaal spaargeld ","Waarvan - Ingelegd spaargeld ","2019-04",16736
"Totaal spaargeld ","Waarvan - Ingelegd spaargeld ","2019-05",21345
"Totaal spaargeld ","Waarvan - Ingelegd spaargeld ","2019-06",19867
"Totaal spaargeld ","Waarvan - Ingelegd spaargeld ","2019-07",17384
"Totaal spaargeld ","Waarvan - Ingelegd spaargeld ","2019-08",14352
"Totaal spaargeld ","Waarvan - Ingelegd spaargeld ","2019-09",19972
"Totaal spaargeld ","Waarvan - Ingelegd spaargeld ","2019-10",15989
"Totaal spaargeld ","Waarvan - Ingelegd spaargeld ","2019-11",16028
"Totaal spaargeld ","Waarvan - Ingelegd spaargeld ","2019-12",27513
"Totaal spaargeld ","Waarvan - Ingelegd spaargeld ","2020-01",22374
"Totaal spaargeld ","Waarvan - Ingelegd spaargeld ","2020-02",16977
"Totaal spaargeld ","Waarvan - Ingelegd spaargeld ","2020-03",32411
"Totaal spaargeld ","Waarvan - Ingelegd spaargeld ","2020-04",19569
"Totaal spaargeld ","Waarvan - Ingelegd spaargeld ","2020-05",24294
"Totaal spaargeld ","Waarvan - Ingelegd spaargeld ","2020-06",29854
"Totaal spaargeld ","Waarvan - Ingelegd spaargeld ","2020-07",18453
"Totaal spaargeld ","Waarvan - Ingelegd spaargeld ","2020-08",15591
"Totaal spaargeld ","Waarvan - Ingelegd spaargeld ","2020-09",24177
"Totaal spaargeld ","Waarvan - Ingelegd spaargeld ","2020-10",19050
"Totaal spaargeld ","Waarvan - Ingelegd spaargeld ","2020-11",23986
"Totaal spaargeld ","Waarvan - Ingelegd spaargeld ","2020-12",37498
"Totaal spaargeld ","Waarvan - Ingelegd spaargeld ","2021-01",25170
"Totaal spaargeld ","Waarvan - Ingelegd spaargeld ","2021-02",18207
"Totaal spaargeld ","Waarvan - Ingelegd spaargeld ","2021-03",32925
"Totaal spaargeld ","Waarvan - Ingelegd spaargeld ","2021-04",20925
"Totaal spaargeld ","Waarvan - Ingelegd spaargeld ","2021-05",26579
"Totaal spaargeld ","Waarvan - Ingelegd spaargeld ","2021-06",33918
"Totaal spaargeld ","Waarvan - Ingelegd spaargeld ","2021-07",21507
"Totaal spaargeld ","Waarvan - Ingelegd spaargeld ","2021-08",18524
"Totaal spaargeld ","Waarvan - Ingelegd spaargeld ","2021-09",26078
"Totaal spaargeld ","Waarvan - Ingelegd spaargeld ","2021-10",19317
"Totaal spaargeld ","Waarvan - Ingelegd spaargeld ","2021-11",21399
"Totaal spaargeld ","Waarvan - Ingelegd spaargeld ","2021-12",34707
"Totaal spaargeld ","Waarvan - Ingelegd spaargeld ","2022-01",23198
"Totaal spaargeld ","Waarvan - Ingelegd spaargeld ","2022-02",18910
"Totaal spaargeld ","Waarvan - Ingelegd spaargeld ","2022-03",27704
"Totaal spaargeld ","Waarvan - Ingelegd spaargeld ","2022-04",19242
"Totaal spaargeld ","Waarvan - Ingelegd spaargeld ","2022-05",26116
"Totaal spaargeld ","Waarvan - Ingelegd spaargeld ","2022-06",29459
"Totaal spaargeld ","Waarvan - Ingelegd spaargeld ","2022-07",19720
"Totaal spaargeld ","Waarvan - Ingelegd spaargeld ","2022-08",20678
"Totaal spaargeld ","Waarvan - Ingelegd spaargeld ","2022-09",26310
"Totaal spaargeld ","Waarvan - Ingelegd spaargeld ","2022-10",21162
"Totaal spaargeld ","Waarvan - Ingelegd spaargeld ","2022-11",24050
"Totaal spaargeld ","Waarvan - Ingelegd spaargeld ","2022-12",39708
"Totaal spaargeld ","Waarvan - Ingelegd spaargeld ","2023-01",26220
"Totaal spaargeld ","Waarvan - Ingelegd spaargeld ","2023-02",21643
"Totaal spaargeld ","Waarvan - Ingelegd spaargeld ","2023-03",31414
"Totaal spaargeld ","Waarvan - Ingelegd spaargeld ","2023-04",21917
"Totaal spaargeld ","Waarvan - Ingelegd spaargeld ","2023-05",33665
"Totaal spaargeld ","Waarvan - Ingelegd spaargeld ","2023-06",37043
"Totaal spaargeld ","Waarvan - Ingelegd spaargeld ","2023-07",25468
"Totaal spaargeld ","Waarvan - Ingelegd spaargeld ","2023-08",23857
"Totaal spaargeld ","Waarvan - Ingelegd spaargeld ","2023-09",35475
"Totaal spaargeld ","Waarvan - Ingelegd spaargeld ","2023-10",28294
"Totaal spaargeld ","Waarvan - Ingelegd spaargeld ","2023-11",30651
"Totaal spaargeld ","Waarvan - Ingelegd spaargeld ","2023-12",54787
"Totaal spaargeld ","Waarvan - Ingelegd spaargeld ","2024-01",38234
"Totaal spaargeld ","Waarvan - Ingelegd spaargeld ","2024-02",30366
"Totaal spaargeld ","Waarvan - Ingelegd spaargeld ","2024-03",39998
"Totaal spaargeld ","Waarvan - Ingelegd spaargeld ","2024-04",30860
"Totaal spaargeld ","Waarvan - Ingelegd spaargeld ","2024-05",36842
"Totaal spaargeld ","Waarvan - Ingelegd spaargeld ","2024-06",32876
"Totaal spaargeld ","Waarvan - Ingelegd spaargeld ","2024-07",32733
"Totaal spaargeld ","Waarvan - Ingelegd spaargeld ","2024-08",27991
"Totaal spaargeld ","Waarvan - Ingelegd spaargeld ","2024-09",30989
"Totaal spaargeld ","Waarvan - Ingelegd spaargeld ","2024-10",32743
"Totaal spaargeld ","Waarvan - Ingelegd spaargeld ","2024-11",32439
"Totaal spaargeld ","Waarvan - Ingelegd spaargeld ","2024-12",51324
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","1998-01",-4224
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","1998-02",-3843
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","1998-03",-5085
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","1998-04",-4345
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","1998-05",-3740
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","1998-06",-4738
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","1998-07",-5008
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","1998-08",-3728
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","1998-09",-4633
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","1998-10",-5267
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","1998-11",-5055
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","1998-12",-4714
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","1999-01",-3840
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","1999-02",-5591
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","1999-03",-7216
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","1999-04",-6972
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","1999-05",-7493
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","1999-06",-7437
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","1999-07",-7115
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","1999-08",-5675
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","1999-09",-5738
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","1999-10",-8126
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","1999-11",-6170
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","1999-12",-6923
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","2000-01",-8065
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","2000-02",-6209
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","2000-03",-6933
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","2000-04",-6078
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","2000-05",-6304
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","2000-06",-6574
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","2000-07",-7222
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","2000-08",-6785
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","2000-09",-7061
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","2000-10",-8436
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","2000-11",-8697
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","2000-12",-8991
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","2001-01",-10757
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","2001-02",-7631
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","2001-03",-7994
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","2001-04",-7725
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","2001-05",-9357
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","2001-06",-8384
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","2001-07",-8822
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","2001-08",-9192
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","2001-09",-8894
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","2001-10",-11517
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","2001-11",-12172
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","2001-12",-7838
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","2002-01",-8431
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","2002-02",-8522
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","2002-03",-6848
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","2002-04",-6834
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","2002-05",-5954
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","2002-06",-6769
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","2002-07",-7228
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","2002-08",-6415
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","2002-09",-5790
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","2002-10",-7188
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","2002-11",-7115
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","2002-12",-8108
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","2003-01",-12795
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","2003-02",-6984
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","2003-03",-7869
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","2003-04",-9918
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","2003-05",-7623
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","2003-06",-8232
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","2003-07",-9282
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","2003-08",-7888
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","2003-09",-9088
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","2003-10",-12723
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","2003-11",-10250
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","2003-12",-13373
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","2004-01",-9584
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","2004-02",-7161
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","2004-03",-8244
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","2004-04",-7571
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","2004-05",-7397
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","2004-06",-7852
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","2004-07",-8680
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","2004-08",-6492
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","2004-09",-6315
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","2004-10",-7484
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","2004-11",-7454
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","2004-12",-12200
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","2005-01",-11480
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","2005-02",-9835
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","2005-03",-10070
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","2005-04",-10189
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","2005-05",-8594
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","2005-06",-9312
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","2005-07",-10355
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","2005-08",-9894
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","2005-09",-11944
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","2005-10",-12385
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","2005-11",-11110
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","2005-12",-10801
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","2006-01",-11397
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","2006-02",-10610
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","2006-03",-10472
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","2006-04",-11268
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","2006-05",-11986
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","2006-06",-9888
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","2006-07",-10946
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","2006-08",-9239
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","2006-09",-9423
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","2006-10",-13795
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","2006-11",-10462
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","2006-12",-12633
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","2007-01",-17553
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","2007-02",-16041
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","2007-03",-14994
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","2007-04",-17536
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","2007-05",-17801
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","2007-06",-16504
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","2007-07",-26362
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","2007-08",-17970
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","2007-09",-17309
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","2007-10",-28169
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","2007-11",-20624
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","2007-12",-21914
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","2008-01",-35427
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","2008-02",-22536
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","2008-03",-20263
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","2008-04",-27766
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","2008-05",-18950
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","2008-06",-20119
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","2008-07",-32296
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","2008-08",-25174
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","2008-09",-26124
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","2008-10",-42519
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","2008-11",-21786
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","2008-12",-25328
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","2009-01",-32241
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","2009-02",-18283
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","2009-03",-17731
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","2009-04",-20353
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","2009-05",-15132
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","2009-06",-16068
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","2009-07",-18656
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","2009-08",-14922
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","2009-09",-16822
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","2009-10",-23209
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","2009-11",-16956
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","2009-12",-20131
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","2010-01",-28095
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","2010-02",-14735
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","2010-03",-14567
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","2010-04",-13238
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","2010-05",-13142
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","2010-06",-13051
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","2010-07",-14867
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","2010-08",-12066
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","2010-09",-14580
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","2010-10",-13899
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","2010-11",-16190
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","2010-12",-17562
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","2011-01",-17434
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","2011-02",-12742
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","2011-03",-13087
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","2011-04",-15061
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","2011-05",-14177
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","2011-06",-12413
"Totaal spaargeld ","Waarvan - Opgenomen spaargeld ","2011-07",-14039
