"StandStroom","Soort","Instrument","Looptijd","Definitie","Periode","waarde"
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","18 ","2002-04",421433
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","18 ","2002-05",430461
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","18 ","2002-06",422261
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","18 ","2002-07",422231
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","18 ","2002-08",422785
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","19 ","2002-08",422785
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","19 ","2002-09",426220
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","19 ","2002-10",426814
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","19 ","2002-11",434959
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","19 ","2002-12",432840
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","20 ","2002-12",432840
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","20 ","2003-01",442879
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","21 ","2003-01",441754
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","21 ","2003-02",450733
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","21 ","2003-03",461672
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","21 ","2003-04",464968
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","21 ","2003-05",473161
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","21 ","2003-06",469353
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","21 ","2003-07",470078
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","21 ","2003-08",471110
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","21 ","2003-09",469476
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","21 ","2003-10",478319
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","21 ","2003-11",478009
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","21 ","2003-12",474745
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","22 ","2003-12",478391
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","22 ","2004-01",485366
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","22 ","2004-02",485829
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","22 ","2004-03",485378
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","22 ","2004-04",484829
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","22 ","2004-05",496009
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","22 ","2004-06",494612
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","22 ","2004-07",489648
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","22 ","2004-08",491362
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","22 ","2004-09",490917
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","22 ","2004-10",492439
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","22 ","2004-11",500262
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","22 ","2004-12",503243
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","23 ","2004-12",501510
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","23 ","2005-01",499250
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","23 ","2005-02",494021
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","23 ","2005-03",501653
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","23 ","2005-04",508128
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","23 ","2005-05",512096
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","23 ","2005-06",518883
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","23 ","2005-07",525818
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","23 ","2005-08",523641
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","23 ","2005-09",538468
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","23 ","2005-10",529375
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","23 ","2005-11",535650
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","23 ","2005-12",549876
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","24 ","2005-12",564745
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","24 ","2006-01",562574
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","24 ","2006-02",566268
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","24 ","2006-03",569958
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","24 ","2006-04",579652
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","24 ","2006-05",586725
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","24 ","2006-06",577145
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","24 ","2006-07",572748
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","24 ","2006-08",574457
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","24 ","2006-09",590546
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","24 ","2006-10",590651
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","24 ","2006-11",607849
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","24 ","2006-12",620878
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","25 ","2006-12",627012
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","25 ","2007-01",634644
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","25 ","2007-02",631979
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","25 ","2007-03",658115
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","25 ","2007-04",647092
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","25 ","2007-05",654410
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","25 ","2007-06",648581
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","25 ","2007-07",657693
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","25 ","2007-08",667662
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","25 ","2007-09",663900
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","25 ","2007-10",678754
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","25 ","2007-11",671653
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","25 ","2007-12",656100
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","26 ","2007-12",644035
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","26 ","2008-01",653714
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","26 ","2008-02",652344
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","26 ","2008-03",665284
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","26 ","2008-04",677968
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","26 ","2008-05",698338
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","26 ","2008-06",695427
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","26 ","2008-07",691820
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","26 ","2008-08",682459
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","26 ","2008-09",678859
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","26 ","2008-10",688868
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","26 ","2008-11",690910
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","26 ","2008-12",693644
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","27 ","2008-12",694676
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","27 ","2009-01",703948
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","27 ","2009-02",702657
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","27 ","2009-03",706513
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","27 ","2009-04",709600
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","27 ","2009-05",721141
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","27 ","2009-06",733196
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","27 ","2009-07",724285
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","27 ","2009-08",729456
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","28 ","2009-08",729456
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","28 ","2009-09",735429
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","29 ","2009-09",735429
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","29 ","2009-10",743719
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","29 ","2009-11",733701
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","29 ","2009-12",726928
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","30 ","2009-12",730612
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","30 ","2010-01",731509
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","30 ","2010-02",743000
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","30 ","2010-03",744161
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","30 ","2010-04",746869
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","30 ","2010-05",760119
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","30 ","2010-06",756158
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","31 ","2010-06",763883
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","31 ","2010-07",766228
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","31 ","2010-08",774246
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","32 ","2010-08",769765
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","32 ","2010-09",757775
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","33 ","2010-09",756696
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","33 ","2010-10",753155
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","34 ","2010-10",753191
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","34 ","2010-11",756346
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","34 ","2010-12",751026
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","34 ","2011-01",749133
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","34 ","2011-02",753882
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","34 ","2011-03",753083
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","35 ","2011-03",753383
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","35 ","2011-04",760492
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","35 ","2011-05",770910
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","35 ","2011-06",768324
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","35 ","2011-07",772988
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","35 ","2011-08",779517
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","35 ","2011-09",782909
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","35 ","2011-10",781231
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","35 ","2011-11",783361
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","36 ","2011-11",782692
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","36 ","2011-12",790320
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","37 ","2011-12",796333
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","37 ","2012-01",800595
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","38 ","2012-01",800445
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","38 ","2012-02",807239
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","38 ","2012-03",817918
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","38 ","2012-04",816398
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","39 ","2012-04",815598
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","39 ","2012-05",835100
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","39 ","2012-06",828836
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","40 ","2012-06",831574
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","40 ","2012-07",843178
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","40 ","2012-08",846322
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","41 ","2012-08",846322
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","41 ","2012-09",837511
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","41 ","2012-10",832228
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","41 ","2012-11",834805
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","42 ","2012-11",832705
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","42 ","2012-12",808837
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","43 ","2012-12",806866
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","43 ","2013-01",825345
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","43 ","2013-02",825566
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","43 ","2013-03",820988
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","43 ","2013-04",812675
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","44 ","2013-04",812674
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","44 ","2013-05",812809
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","44 ","2013-06",816717
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","44 ","2013-07",808572
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","44 ","2013-08",812885
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","44 ","2013-09",816284
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","44 ","2013-10",798764
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","44 ","2013-11",798572
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","44 ","2013-12",783851
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","45 ","2013-12",784925
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","45 ","2014-01",788914
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","45 ","2014-02",793689
"Standen ","Aanvullende gegevens ","M3 (inclusief chartaal geld in omloop) ","nvt ","45 ","2014-03",785492
