"date","Bankruptcies_Bankruptcies","ConsumerConsumption_Domestic_consumption_by_households_VolumeChangesShoppingdayAdjusted_3","ConsumerConsumption_Consumption_of_goods_by_households_VolumeChangesShoppingdayAdjusted_3","ConsumerConsumption_Foodproducts._beverages_and_tabacco_VolumeChangesShoppingdayAdjusted_3","ConsumerConsumption_Durable_consumer_goods_VolumeChangesShoppingdayAdjusted_3","ConsumerConsumption_Textiles_and_clothing_VolumeChanges_2","ConsumerConsumption_Leather_goods_and_footwear_VolumeChanges_2","ConsumerConsumption_Home_furnishing_and_home_decoration_VolumeChanges_2","ConsumerConsumption_Electrical_equipment_VolumeChanges_2","ConsumerConsumption_Vehicles_VolumeChanges_2","ConsumerConsumption_Other_goods_VolumeChangesShoppingdayAdjusted_3","ConsumerConsumption_Electricity._gas._water_and_motor_fuels_VolumeChanges_2","ConsumerConsumption_Personal_care_and_other_goods_VolumeChanges_2","ConsumerConsumption_Consumption_of_services_by_households_VolumeChangesShoppingdayAdjusted_3","ConsumerConfidence_Consumentenvertrouwen_1","ConsumerConfidence_EconomischKlimaat_2","ConsumerConfidence_Koopbereidheid_3","ConsumerConfidence_EconomischeSituatieLaatste12Maanden_4","ConsumerConfidence_EconomischeSituatieKomende12Maanden_5","ConsumerConfidence_FinancieleSituatieLaatste12Maanden_6","ConsumerConfidence_FinancieleSituatieKomende12Maanden_7","ConsumerConfidence_GunstigeTijdVoorGroteAankopen_8","CPI_CPI_1","Employment_Employment_allGenders_15.to.74.years_SeasonallyAdjusted_8_UnemplyRate","Employment_Employment_allGenders_15.to.74.years_SeasonallyAdjusted_12_Gross_Labor_Particp","Employment_Employment_allGenders_15.to.74.years_SeasonallyAdjusted_14_Net_Labor_Particp","Employment_Employment_allGenders_15.to.24.years_SeasonallyAdjusted_8_UnemplyRate","Employment_Employment_allGenders_25.to.44.years_SeasonallyAdjusted_8_UnemplyRate","Employment_Employment_allGenders_45.to.74.years_SeasonallyAdjusted_8_UnemplyRate","Employment_Employment_allGenders_45.to.74.years_SeasonallyAdjusted_12_Gross_Labor_Particp","Employment_Employment_allGenders_45.to.74.years_SeasonallyAdjusted_14_Net_Labor_Particp","Employment_Employment_female_15.to.74.years_SeasonallyAdjusted_8_UnemplyRate","Employment_Employment_female_15.to.74.years_SeasonallyAdjusted_12_Gross_Labor_Particp","Employment_Employment_female_15.to.74.years_SeasonallyAdjusted_14_Net_Labor_Particp","Employment_Employment_female_15.to.24.years_SeasonallyAdjusted_6_Unemployed_Labor_Force","Employment_Employment_female_15.to.24.years_SeasonallyAdjusted_8_UnemplyRate","Employment_Employment_female_25.to.44.years_SeasonallyAdjusted_8_UnemplyRate","Employment_Employment_female_45.to.74.years_SeasonallyAdjusted_6_Unemployed_Labor_Force","Employment_Employment_female_45.to.74.years_SeasonallyAdjusted_8_UnemplyRate","Employment_Employment_female_45.to.74.years_SeasonallyAdjusted_12_Gross_Labor_Particp","Employment_Employment_female_45.to.74.years_SeasonallyAdjusted_14_Net_Labor_Particp","ProducerConfidence_ProducerConfidence_1","ProducerConfidence_ExpectedActivity_2","BusinessInterestRates_BigBusinessInterestRate","BusinessInterestRates_Deposit.rate","BusinessInterestRates_Main.refinancing.operations..Variable.rate.tenders.weighted.average.interest.rate","BusinessInterestRates_Marginal.lending.rate","BusinessInterestRates_Main.refinancing.operations..Variable.rate.tenders.marginal.interest.rate","BusinessInterestRates_Main.refinancing.operations..Fixed.rate.tenders","BusinessInterestRates_Main.refinancing.operations..Variable.rate.tenders.minimum.bid.rate","BusinessInterestRates_Rente.op.uitstaande.bedragen..percentages.","BusinessInterestRates_HousingInterestRatesNLD","MoneySupply_M3_1","MoneySupply_M3_2","MoneySupply_M1","InternationalMoneyMarketIntRates_EuropeanArea_MoneyMarketIntRates_Intr_M1","InternationalMoneyMarketIntRates_EuropeanArea_MoneyMarketIntRates_Intr_M12","InternationalMoneyMarketIntRates_EuropeanArea_MoneyMarketIntRates_Intr_M3","InternationalMoneyMarketIntRates_EuropeanArea_MoneyMarketIntRates_Intr_M6","LeadingEconomicIndicators_ConsumLeadIndicator_NLD","LeadingEconomicIndicators_BusinessLeadIndicator_NLD","LeadingEconomicIndicators_BusinessLeadIndicator_DEU","LeadingEconomicIndicators_ConsumLeadIndicator_DEU","InternationalUnemploymentIndicators_Germany_unemply_F","InternationalUnemploymentIndicators_Germany_unemply_M","InternationalUnemploymentIndicators_France_unemply_F","InternationalUnemploymentIndicators_France_unemply_M","InternationalUnemploymentIndicators_Italy_unemply_F","InternationalUnemploymentIndicators_Italy_unemply_M","InternationalUnemploymentIndicators_Spain_unemply_F","InternationalUnemploymentIndicators_Spain_unemply_M","InternationalUnemploymentIndicators_Belgium_unemply_F","InternationalUnemploymentIndicators_Belgium_unemply_M","InternationalUnemploymentIndicators_Japan_unemply_F","InternationalUnemploymentIndicators_Japan_unemply_M","InternationalUnemploymentIndicators_United.States_unemply_F","InternationalUnemploymentIndicators_United.States_unemply_M","InternationalEnergyIndicators_Crude.oil..average","InternationalEnergyIndicators_Crude.oil..Brent","InternationalEnergyIndicators_Crude.oil..Dubai","InternationalEnergyIndicators_Crude.oil..WTI","InternationalEnergyIndicators_Coal..Australian","InternationalEnergyIndicators_Coal..South.African...","InternationalEnergyIndicators_Natural.gas..US","InternationalEnergyIndicators_Natural.gas..Europe","InternationalEnergyIndicators_Liquefied.natural.gas..Japan","InternationalEnergyIndicators_Natural.gas.index","InternationalMetals_Aluminum","InternationalMetals_Iron.ore..cfr.spot","InternationalMetals_Copper","InternationalMetals_Lead","InternationalMetals_Tin","InternationalMetals_Nickel","InternationalMetals_Zinc","InternationalMetals_Gold","InternationalMetals_Platinum","InternationalMetals_Silver"
Sep 1997,475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,31,20,36,26,19,24,17,71.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7,11.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,262934,246009,83975,4.27,4.42,4.31,4.35,101.995,101.4781,100.5196,98.78559,10.5,9,12,9.9,15,8.6,25.5,13.8,11.9,7.4,3.3,3.5,5,4.7,18.66174603175,18.45,17.95,19.58523809524,37.15,29.88,2.84,2.7,3.69,49.82285788588,1610.6,30.15,2107.3,634.3,5496.3,6503.84,1640.9,322.82,424.73,4.7319
Oct 1997,497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,33,20,38,28,17,25,17,71.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,10.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,264814,247817,83797,4.39,4.55,4.44,4.47,102.0085,101.4502,100.6312,98.93871,10.5,9,12.1,9.9,15.6,8.6,25.1,13.6,11.9,7.4,3.5,3.5,4.7,4.7,20.04,19.85,19.06,21.21,37.15,29,3.04,2.63,3.62,51.8713298271,1607.86,30.15,2052.26,600.3,5561.3,6380.33,1280.1,324.87,423.12,5.0348
Nov 1997,471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,34,20,38,31,16,26,17,71.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,8.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,266087,249022,84788,4.4,4.56,4.49,4.51,101.985,101.3806,100.7143,98.96276,10.5,9,12,9.9,15.5,8.6,24.7,13.5,11.9,7.4,3.5,3.5,4.7,4.6,19.08666666667,19,18.38,19.88,33.6,27.69,3.02,2.66,3.68,51.81173118466,1598.99,30.15,1917.45,563.4,5658,6139.5,1173,306.04,392.29,5.0779
Dec 1997,429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,33,20,39,28,20,26,14,70.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.6,11.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,276579,259092,94412,4.35,4.41,4.37,4.37,101.9818,101.3256,100.8035,98.93491,10.5,9,11.9,9.9,15.5,8.6,24.3,13.3,12,7.4,3.5,3.5,4.8,4.7,17.09,17,16.18,18.09,31.4,27.75,2.33,2.65,3.6,43.33106458181,1530.51,30.15,1762.33,526.6,5513.8,5945.36,1102.2,288.74,365.42,5.8368
Jan 1998,415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,34,21,42,27,21,27,15,70.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,278050,261033,89719,4.25,4.22,4.26,4.23,101.9986,101.2401,100.8449,98.92107,10.5,9,12,9.8,15.2,8.6,23.6,13,12,7.5,3.4,3.7,4.8,4.5,15,15.09,13.4,16.51,31.4,27.5,2.1,2.65,3.54,40.49743915252,1485.79,31,1688.45,531.6,5206.3,5491.75,1097.2,289.1,373.86,5.8871
Feb 1998,423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,36,21,43,29,19,27,16,71.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7,9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,281939,264792,89233,4.24,4.17,4.24,4.19,102.0246,101.1898,100.8286,98.98452,10.5,9,11.8,9.8,15.2,8.6,23.3,12.7,12,7.5,3.5,3.7,4.8,4.5,14.1,14.06,12.43,15.81,33.44,26.76,2.22,2.63,3.43,41.78504011178,1465.56,31,1664.8,516.4,5242.5,5386.88,1044,297.49,386.08,6.8069
Mar 1998,538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,43,23,51,35,22,28,20,71.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,283644,266815,92999,4.14,4.05,4.11,4.04,102.1097,101.1538,100.8059,99.1805,10.4,9,11.7,9.8,15.2,8.6,23.4,12.5,12,7.6,3.7,3.9,4.8,4.6,13.12333333333,13.08,11.53,14.76,31.88,26.74,2.23,2.61,3.44,41.81816933461,1437.7,31,1747.98,559.8,5476.8,5395.8,1047.6,295.94,398.99,6.2429
Apr 1998,502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,42,24,50,34,22,27,24,71.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1,10.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,287953,270903,93619,4.12,4.12,4.09,4.06,102.1185,101.1382,100.707,99.35814,10.4,9,11.8,9.8,15.6,8.9,23.5,12.4,12,7.7,3.9,4.1,4.6,4.1,13.5,13.39,11.79,15.32,31.18,27.35,2.42,2.54,3.19,43.62325861007,1418.16,31,1800.9,572.7,5714.8,5393.88,1097,308.29,413.75,6.341
May 1998,356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,43,26,51,34,24,28,27,71.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,298242,280833,101417,4.07,4.13,4.06,4.05,102.1723,101.1174,100.5855,99.57996,10.3,8.9,11.8,9.8,15.6,8.9,23.7,12.3,11.9,7.7,3.9,4.2,4.5,4.3,14.02666666667,14.39,12.79,14.9,30.28,27.63,2.14,2.51,3,39.95177112884,1364.72,31,1732.53,543.5,5874.7,5020,1061.1,299.1,388.9,5.575
Jun 1998,439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,42,28,51,33,24,29,30,71.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.9,10.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,299984,282757,100417,4.02,4.08,4.02,4.02,102.1429,101.1128,100.4723,99.90578,10.2,8.9,11.7,9.8,15.6,8.9,24,12.2,11.8,7.6,4.1,4.1,4.6,4.4,12.479,12.058,11.673,13.706,30,27.33,2.17,2.5,3,40.26853259415,1307.24,31,1660.52,528.3,5970,4475.7,1009.8,292.32,355.43,5.263
Jul 1998,444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,41,27,49,33,25,28,29,71.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8,11.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,301350,284145,99094,3.94,4.01,3.95,3.95,102.0373,101.0878,100.3343,100.267,10.1,8.8,11.7,9.8,15.4,8.8,23.9,12,11.6,7.6,4.1,4.1,4.5,4.6,12.69966666667,12.01,11.977,14.112,30,26.55,2.17,2.4,2.84,39.68473630094,1309.21,31,1651.04,546.2,5653.7,4325.43,1040.3,292.87,378.43,5.4552
Aug 1998,326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,37,26,46,27,23,27,28,71.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6,10.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,295743,278768,98435,3.94,3.93,3.93,3.91,101.7495,101.0154,100.1524,100.4485,10,8.7,11.6,9.8,15.4,8.8,23.6,11.9,11.6,7.8,4.2,4.4,4.6,4.4,12.48796666667,11.8805,12.181,13.4024,26.2,26.3,1.85,2.37,2.79,35.62236307322,1310.9,31,1620.93,536.7,5691.5,4080.63,1029.8,284.11,369.18,5.1792
Sep 1998,540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,22,25,36,8,24,23,28,72.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,11.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,298989,282330,100487,3.96,3.75,3.93,3.82,101.3711,100.903,99.91954,100.5931,9.9,8.7,11.6,9.8,15.4,8.7,23.6,11.7,11.5,7.9,4.1,4.5,4.6,4.6,13.80333333333,13.36,13.07,14.98,27.09,26.43,2.01,2.33,2.74,37.34126914897,1342.27,31,1647.64,520.2,5485.7,4102.16,1000,288.98,361.15,4.9992
Oct 1998,364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,0,22,21,-20,23,19,25,72.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.3,5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,299452,282758,102528,3.86,3.59,3.81,3.68,101.1128,100.6295,99.67172,100.7506,9.8,8.6,11.6,9.9,15.5,8.9,23.3,11.5,11.3,7.7,4.3,4.3,4.7,4.4,13.26333333333,12.56,12.81,14.42,27.1,26.08,1.89,2.17,2.76,35.13697869156,1304.06,31,1586.39,492.8,5432.1,3871.93,940.5,295.93,342.6,5.0092
Nov 1998,378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,-5,21,15,-25,22,20,23,72.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.9,4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,299267,282626,103516,3.67,3.55,3.69,3.62,101.0832,100.3871,99.48726,100.7909,9.7,8.6,11.6,9.9,15.4,8.9,22.8,11.3,11.1,7.6,4.4,4.5,4.6,4.3,11.88,10.92,11.76,12.96,26.1,26.7,2.103,2.15,2.78,37.64198756894,1294.96,31,1573.95,494.2,5478.3,4131.91,967.1,294.12,347.18,4.9733
Dec 1998,306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,-2,23,16,-21,23,22,24,72.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.4,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,299699,282829,104192,3.44,3.27,3.37,3.32,101.0794,100.2803,99.32704,100.708,9.6,8.5,11.6,9.9,15.4,8.9,22.3,11.1,11,7.6,4.3,4.5,4.4,4.3,10.41,9.8,10.12,11.31,26.1,26.7,1.74,2.13,2.72,33.09821408636,1249.06,31,1473.57,501.3,5257.6,3878.21,959.2,291.68,351.79,4.8775
Jan 1999,285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,0,21,18,-17,21,23,20,72.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.9,6.5,NA,2.43548387096774,NA,3.7741935483871,NA,3,NA,NA,NA,307721,291419,111802,3.1583,3.0617,3.1321,3.0915,101.011,100.2536,99.13741,100.6187,9.5,8.5,11.6,10,15,8.6,21.2,10.8,10.9,7.5,4.3,4.6,4.4,4.2,11.44333333333,11.06,10.78,12.49,26.1,26.5,1.86,2.02,2.77,34.06635658479,1218.46,27.59,1431.18,492.3,5109.8,4268.75,932.8,287.08,355.11,5.1393
Feb 1999,327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,0,21,15,-15,20,23,18,72.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.9,6.4,NA,2,NA,4.5,NA,3,NA,NA,NA,301945,285664,106832,3.1264,3.0297,3.0934,3.04,100.9335,100.262,98.95208,100.5177,9.4,8.4,11.6,10,15,8.6,20.4,10.4,10.9,7.5,4.6,4.7,4.5,4.3,10.75333333333,10.2,10.05,12.01,26.1,26.38,1.77,2.01,2.78,32.93268823415,1186.85,27.59,1410.78,513.7,5268.5,4626.38,1017.3,287.33,364.07,5.5306
Mar 1999,390,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,0,21,14,-15,20,23,22,73.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.8,6.6,NA,2,NA,4.5,NA,3,NA,NA,NA,309078,292875,110667,3.0548,3.0462,3.0467,3.025,100.9119,100.2496,98.83717,100.31,9.3,8.3,11.6,10,15,8.6,20,10.1,10.9,7.6,4.6,4.8,4.4,3.9,13.16666666667,12.47,12.37,14.66,26.1,25.05,1.79,1.95,2.78,32.89031735025,1181.59,27.59,1378.35,507.8,5360.2,5011.3,1030,285.96,369.93,5.1942
Apr 1999,342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,1,24,15,-13,22,24,26,73.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.2,7.8,NA,1.63333333333333,NA,3.76666666666667,NA,2.71666666666667,NA,NA,NA,316966,300423,114165,2.6947,2.7564,2.6965,2.7043,101.01,100.252,98.79682,100.0842,9.2,8.3,11.7,10,15.3,8.4,19.8,9.7,10.8,7.7,4.5,4.9,4.6,4.1,15.86666666667,15.3,14.96,17.34,26.1,25.05,2.15,1.87,2.76,36.86806394781,1278.2,27.59,1466,519.3,5393,5102.63,1019,282.62,357.15,5.0603
May 1999,263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,2,25,14,-9,23,25,27,73.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.7,6.6,NA,1.5,NA,3.5,NA,2.5,NA,NA,NA,326720,310167,120599,2.5661,2.6827,2.579,2.5976,101.1373,100.2667,98.84154,99.93641,9.2,8.2,11.6,10,15.3,8.3,19.8,9.5,10.7,7.7,4.3,4.9,4.2,4.2,16.06333333333,15.14,15.3,17.75,26.1,25.05,2.25,1.89,2.88,38.25877998366,1323.46,27.59,1511.16,541.5,5649.2,5399.34,1040.3,276.44,356.01,5.2619
Jun 1999,364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,3,25,12,-7,23,26,26,73.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.7,9,NA,1.5,NA,3.5,NA,2.5,NA,NA,NA,320727,304138,117519,2.6055,2.8363,2.6267,2.6801,101.2865,100.3455,98.98192,99.88751,9.1,8.2,11.5,9.9,15.3,8.3,20,9.4,10.3,7.4,4.4,5.1,4.4,4.2,16.39333333333,15.77,15.52,17.89,26.1,25.25,2.3,1.91,2.93,38.99490278459,1315.31,27.59,1422.48,496.1,5265.9,5195,1000.5,261.31,356.78,5.0269
Jul 1999,281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,11,26,19,3,23,27,26,73.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.2,10.3,NA,1.5,NA,3.5,NA,2.5,NA,NA,NA,326908,310171,117431,2.6345,3.03,2.6765,2.8975,101.4653,100.438,99.16063,99.93533,9,8.1,11.4,9.8,14.8,8.5,20.1,9.3,9.8,7.1,4.6,5,4.5,4.2,18.98666666667,19.01,17.88,20.07,26.1,23.78,2.31,2,2.99,39.58484367474,1403.76,27.59,1640,495.8,5230,5700.11,1072.1,256.08,349.06,5.1797
Aug 1999,273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,13,25,20,6,25,27,24,73.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.1,7,NA,1.5,NA,3.5,NA,2.5,NA,NA,NA,330270,313787,117963,2.6135,3.2373,2.695,3.0533,101.7225,100.5486,99.36839,99.98791,9,8.1,11.3,9.6,14.7,8.5,20,9.4,9.7,7,4.6,4.8,4.3,4.1,20.27,20.22,19.34,21.25,26.1,23.14,2.79,2.08,3.17,45.9159294293,1431.32,27.59,1647.62,503.1,5230.2,6448.69,1130.6,256.69,350.06,5.2603
Sep 1999,346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,27,27,34,20,25,31,27,73.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,7.6,NA,1.5,NA,3.5,NA,2.5,NA,NA,NA,329706,313365,119154,2.5835,3.3011,2.7267,3.1071,102.013,100.7696,99.5701,100.0658,8.9,8,11.1,9.5,14.7,8.4,19.9,9.3,9.7,6.6,4.6,4.6,4.4,4.1,22.7,22.4,21.84,23.86,26.1,22.5,2.54,2.2,3.35,43.57251180867,1492.48,27.59,1750.34,507.3,5342.5,7028.41,1193.8,264.74,370.93,5.2089
Oct 1999,308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,37,30,43,31,27,34,29,73.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.6,14.5,NA,1.5,NA,3.5,NA,2.5,NA,NA,NA,329625,313243,118679,2.7629,3.6837,3.3757,3.4571,102.248,101.0289,99.77667,100.1917,8.8,8,11.1,9.4,14.3,8.4,19.5,9.2,9.8,6.3,4.6,4.7,4.1,4.1,21.95,21.95,21.26,22.64,25.6,22.5,2.72,2.47,3.57,47.19094018873,1474.41,27.59,1724.12,497.1,5430.7,7321.19,1148.7,310.72,421.14,5.4123
Nov 1999,332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,38,32,48,28,29,34,33,73.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,14.6,NA,1.93333333333333,NA,3.93333333333333,NA,2.85,NA,NA,NA,333423,317059,119236,3.0607,3.6892,3.4677,3.4843,102.2822,101.152,99.99487,100.3127,8.8,7.9,10.9,9.3,14.2,8.4,19.3,9.2,9.8,6.2,4.3,4.7,4.2,4,24.16333333333,24.59,23.05,24.85,25.1,23.5,2.36,2.51,3.73,43.11788386804,1472.76,27.59,1727.55,478.3,5842.1,7949.55,1147.2,293.18,434.02,5.1538
Dec 1999,329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,37,34,49,24,32,34,34,73.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3,11.6,NA,2,NA,4,NA,3,NA,NA,NA,330006,313011,118417,3.5094,3.8263,3.446,3.5117,102.3082,101.1523,100.2071,100.4435,8.7,7.9,10.7,9.1,14.2,8.4,18.9,9.1,9.4,6.2,4.3,4.8,4.1,4,25.1,25.59,23.63,26.08,25.1,22.58,2.36,2.66,3.94,43.97325348519,1554.48,27.59,1764.75,479.1,5721.3,8083.38,1183.8,283.07,439.13,5.1573
Jan 2000,310,4,3.2,0.2,4.9,2.5,3.4,6,20.3,0.6,3.1,4.3,0.7,4.7,36,42,33,53,30,31,35,34,73.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.9,7.9,NA,2,NA,4,NA,3,NA,NA,NA,336729,320352,122345,3.1502,3.9495,3.3431,3.5563,102.3394,101.1543,100.3629,100.5647,8.6,7.8,10.6,9,14.1,8.3,18.6,9.1,8.8,6.3,4.4,4.9,4.1,3.9,25.31,25.38,23.28,27.27,25.1,22.78,2.42,3.36,4.15,48.17191029508,1680.28,28.79,1843.98,472.1,5927.8,8309.5,1178.8,284.32,441,5.1882
Feb 2000,345,3.9,4.1,1.9,8.4,15.2,11.4,8.7,24.6,7.4,-1.3,-2.1,8,3.7,35,41,32,52,29,30,34,32,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.9,9.7,NA,2.22413793103448,NA,4.22413793103448,NA,3.18103448275862,NA,NA,NA,343289,326992,124710,3.3591,4.1114,3.5368,3.7347,102.3299,101.2057,100.5164,100.6844,8.6,7.8,10.5,8.9,14.1,8.3,18.2,8.7,8.4,6.1,4.5,5.1,4.1,4.1,27.22096666667,27.7048,24.6771,29.281,25.1,23.62,2.65,3.46,4.21,51.48093296333,1670.27,28.79,1800.83,452.4,5642.1,9653.33,1094.9,299.86,519.71,5.2467
Mar 2000,365,4.7,3.6,5.2,4,-0.7,6.6,5.7,20.3,4.7,1,-0.8,4.4,5.6,35,41,31,53,30,30,32,30,74.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.6,10.6,NA,2.37096774193548,NA,4.37096774193548,NA,3.33064516129032,NA,NA,NA,350251,333840,127603,3.5892,4.2675,3.747,3.9362,102.3343,101.2909,100.6472,100.7554,8.5,7.7,10.3,8.8,14.1,8.2,17.9,8.5,8.3,5.8,4.5,5.1,4.3,3.8,27.49,27.47,25.08,29.92,25.1,24.4,2.79,3.51,4.46,53.58807732139,1577.05,28.79,1739.39,441.3,5457.8,10280.11,1116.4,286.39,479.33,5.0649
